ReplyId,Incident_id,ReplyMessage,ReplyDate
302,172,ให้ Block Source IP ดังกล่าว,16/1/2023 13:00
303,176,ประสานแจ้งเจ้าหน้าที่คณะ,16/1/2023 13:41
304,172,ดำเนินการ Block source เรียบร้อย,16/1/2023 13:46
305,173,ดำเนินการ Block source เรียบร้อย,16/1/2023 13:47
306,174,ดำเนินการ Block source เรียบร้อย,16/1/2023 13:47
307,175,ดำเนินการ Block source เรียบร้อย,16/1/2023 13:47
308,176,กำลังดำเนินดารแจ้งเจ้าหน้าที่ดูแล,16/1/2023 13:48
309,179,ให้ Block Source IP ดังกล่าว,17/1/2023 13:42
310,178,ให้ Block Source IP ดังกล่าว,17/1/2023 13:42
311,177,ให้ Block Source IP ดังกล่าว,17/1/2023 13:42
312,179,ดำเนินการ Block source เรียบร้อย,17/1/2023 14:46
313,178,ดำเนินการ Block source เรียบร้อย,17/1/2023 14:47
314,177,ดำเนินการ Block source เรียบร้อย,17/1/2023 14:48
315,176,ผู้ดูแลได้ทำการลบเนื้อหาเว็บพนันออกแล้ว และจะดำเนินหารือเรื่องการปิด website  หากไม่ได้ใช้งานแล้ว,17/1/2023 14:59
316,182,ให้ Block Source IP ดังกล่าว,18/1/2023 8:19
317,181,ให้ Block Source IP ดังกล่าว,18/1/2023 8:19
318,180,ให้ Block Source IP ดังกล่าว,18/1/2023 8:19
319,180,ดำเนินการ Block source เรียบร้อย,18/1/2023 9:31
320,181,ดำเนินการ Block source เรียบร้อย,18/1/2023 9:32
321,182,ดำเนินการ Block source เรียบร้อย,18/1/2023 9:32
322,183,ให้ Block Source IP ดังกล่าว,18/1/2023 9:47
323,184,ให้ Block Source IP ดังกล่าว,20/1/2023 8:29
324,183,ดำเนินการ Block source เรียบร้อย,23/1/2023 13:04
325,185,ให้ Block Source IP ดังกล่าว,23/1/2023 13:28
326,185,ดำเนินการ Block source เรียบร้อย,23/1/2023 13:44
327,186,ให้ Block Source IP ดังกล่าว,23/1/2023 14:25
328,186,ดำเนินการ Block source เรียบร้อย,23/1/2023 14:34
329,189,ให้ Block Source IP ดังกล่าว,24/1/2023 12:30
330,188,ให้ Block Source IP ดังกล่าว,24/1/2023 12:31
331,187,ให้ Block Source IP ดังกล่าว,24/1/2023 12:31
332,187,ดำเนินการ Block source เรียบร้อย,24/1/2023 13:14
333,188,ดำเนินการ Block source เรียบร้อย,24/1/2023 13:14
334,189,ดำเนินการ Block source เรียบร้อย,24/1/2023 13:14
335,192,ให้ Block Source IP ดังกล่าว,26/1/2023 9:58
336,191,ประสานหาสาเหตุและแนวทางแก้ไข,26/1/2023 9:59
337,190,ให้ Block Source IP ดังกล่าว,26/1/2023 9:59
338,190,ดำเนินการ Block source เรียบร้อย,26/1/2023 10:08
339,192,ดำเนินการ Block source เรียบร้อย,26/1/2023 10:08
340,191,ผู้ดูแลตรวจสอบแล้วเป็นเครื่องใช้ทำ metaverse โปรแกรม vercadia เบื้องต้นได้กำเนินการ shutdown ไปก่อนเพื่อรอดำเนินการตรวจสอบ,26/1/2023 10:09
341,198,ให้ Block Source IP ดังกล่าว,27/1/2023 13:34
342,197,ให้ Block Source IP ดังกล่าว,27/1/2023 13:35
343,196,ให้ Block Source IP ดังกล่าว,27/1/2023 13:35
344,195,ให้ Block Source IP ดังกล่าว,27/1/2023 13:35
345,194,ให้ Block Source IP ดังกล่าว,27/1/2023 13:35
346,193,ให้ Block Source IP ดังกล่าว,27/1/2023 13:35
347,199,ให้ Block Source IP ดังกล่าว,30/1/2023 11:29
348,202,ให้ Block Source IP ดังกล่าว,30/1/2023 13:56
349,201,ให้ Block Source IP ดังกล่าว,30/1/2023 13:56
350,200,ให้ Block Source IP ดังกล่าว,30/1/2023 13:56
351,203,https://www.li.cmu.ac.th/img/home/slider/Originals/blog.php?,30/1/2023 13:59
352,203,ให้ Block Source IP ดังกล่าว,30/1/2023 13:59
353,193,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:00
354,194,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:00
355,195,ดำเนินการ Block source เรียบร้อย ,30/1/2023 14:00
356,196,ดำเนินการ Block source เรียบร้อย ,30/1/2023 14:01
357,197,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:01
358,198,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:01
359,199,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:02
360,200,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:02
361,201,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:03
362,202,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:03
363,203,ดำเนินการ Block source เรียบร้อย,30/1/2023 14:03
364,204,ให้ Block Source IP ดังกล่าว,31/1/2023 10:48
365,205,ให้ Block Source IP ดังกล่าว,31/1/2023 10:56
366,206,ให้ Block Source IP ดังกล่าว,31/1/2023 11:12
367,206,ดำเนินการ Block source เรียบร้อย,1/2/2023 11:30
368,205,ดำเนินการ Block source เรียบร้อย,1/2/2023 11:31
369,204,ดำเนินการ Block source เรียบร้อย,1/2/2023 11:31
370,207,ให้ Block Source IP ดังกล่าว,1/2/2023 11:52
371,207,ดำเนินการ Block source เรียบร้อย,1/2/2023 15:28
372,209,ให้ Block Source IP ดังกล่าว,2/2/2023 9:53
373,208,ให้ Block Source IP ดังกล่าว,2/2/2023 9:53
374,209, ดำเนินการ Block source เรียบร้อย,2/2/2023 15:01
375,208,ดำเนินการ Block source เรียบร้อย,2/2/2023 15:02
376,214,ให้ Block Destination ดังกล่าว,2/2/2023 15:24
377,213,แจ้ง user และหาวิธีแก้ไข,2/2/2023 15:25
378,212,ให้ Block Source IP ดังกล่าว,2/2/2023 15:25
379,211,ให้ Block Source IP ดังกล่าว,2/2/2023 15:25
380,210,ให้ Block Source IP ดังกล่าว,2/2/2023 15:26
381,210,ดำเนินการ Block source เรียบร้อย,2/2/2023 15:41
382,211,ดำเนินการ Block source เรียบร้อย,2/2/2023 15:41
383,212,ดำเนินการ Block source เรียบร้อย,2/2/2023 15:41
384,213,ดำเนินการ แจ้ง user และให้ลง Antivirus เพื่อตรวจสอบเครื่อง,2/2/2023 15:42
385,213,รอดูผลการแก้ไขจาก user,2/2/2023 15:42
386,214,ดำเนินการ Block Destination เรียบร้อย,2/2/2023 15:42
387,215,เจ้าหน้าคณะพยาบาล กำลังเข้าไปแก้ไขเครื่อง user,3/2/2023 14:38
388,216,เจ้าหน้าที่เข้าไปแก้ไขและไม่พบความผิดปกติแล้ว,3/2/2023 14:40
389,217,ดำเนินการ Block source เรียบร้อย,3/2/2023 14:41
390,218,ดำเนินการ Block source เรียบร้อย,3/2/2023 14:41
391,219,ดำเนินการ Block source เรียบร้อย,3/2/2023 14:42
392,221,แจ้งเตือนเจ้าหน้าที่เกี่ยวข้องและทำหนังสือแจ้งเตือนส่วนงาน,3/2/2023 14:58
393,220,ให้ Block Source IP ดังกล่าว,3/2/2023 14:59
394,220,ดำเนินการ block source เรียบร้อย,6/2/2023 11:01
